108.75
108.75
108
104.65
106.78
106.78
106.78
106.43
109.57
111.16
112.45
108
110.6
106
111.14
112.7
116
112.36
117.1
117
122.6
123.17
116.88
118.8
118.57
118.28
116.36
117.52
118.22
112.4
112.82
112.85
109.27
100.7
99.4
106.88
106.19
101.77
104.23
104.05
104.5
103.73
97.34
97.7
95.3
96.05
92.26
92.88
90.5
88.18
85.83
86.52
88.82
90.29
88.84
87.78
95.76
99.21
100.3
101.15
95.16
95.95
96
95.15
94.41
93.5
89
87.8
91.35
94.5
87.83
87.7
89.08
91.73
91.6
90.88
90.53
84
84.26
86.07
87.97
86.4
85.11
90.49
88.49
93.65
96.39
93.37
102.65
105.4
101.5
89.71
93.25
93.7
94
101
111.14
113.29
113.17
111.85
108.99
107.59
110.19
112
116.64
112.1
113.8
108.1
102
103.3
97.71
97.03
95.31
98.32
100
100.6
102.7
103.32
102.15
106.8
105.99
91.1
92.4286
90.8071
87.1429
84.4286
84.6857
86.3357
84.5643
84.5029
85
84.6243
84.0571
82.4286
85.1429
607.25983
4411.68079
4208.05145
4110.39912
4122.64912
4084.78209
4143.99877
4137.41806
4105.71004
4126.5008
4135.38923
4039.49133
3852.44855
3961.99797
3873.79782
3841.04156
3965.50123
3979.99053
3941.00123
4012.39912
4014.50123
3991.04985
4013.10007
3947.43988
3920
3923.49877
3909.92052
3924.89993
3780.00203
3751.65073
3575.74053
3647.00123
3643.49797
3665.90073
3541.9992
3430.27926
3524.0115
3460.65939
3500.00123
3523.44775
3523.44775
3573.22197
3611.6479
3629.49877
3629.49877
3639.9992
3643.00787
3693.89912
3697.3979
3631.60088
3514.0008
3131.58999
3148.03915
3152.1013
2953.93079
2852.71146
2717.68201
2692.7607
2660.91062
2660.91062
2660.91062
2671.48002
2712.70863
2659.99939
2673.37147
2659.99939
2788.03148
2734.19996
2757.65134
2765.77078
2736.01795
2753.16787
2760.72861
2800.69793
2947.69793
2899.75142
2833.03793
2838.14851
2915.35794
2949.37853
2960.23205
2951.97074
2972.06073
2957.36077
3026.51936
2926.13781
2921.37995
2900.37853
2915.35794
2900.37853
2956.44935
2878.19148
2869.65073
2859.49797
2839.48144
2797.47861
2784.67009
2723.35149
2757.99939
2712.42937
2729.30004
2766.2607
2708.29862
2726.21791
2731.26008
2716.00142
2782.49939
2792.29924
2744
2618.70218
2559.61784
2485.00061
2024.46933
2045.75
1995.00061
1967.00203
1926.19007
1884.96146
1926.46933
1968.11925
1938.78793
1911.83796
1928.49797
2002.20863
1995.00061
1955.31073
